topicName,topicID,focusValue,parentName,parentID
Adobe Photoshop CS6,19684315,11306,Adobe Photoshop,19550573
Adobe Photoshop CS6,19684315,11306,Adobe Creative Suite,19679118
PhotoShop 入门,20017019,2714,Adobe Photoshop,19550573
Ps 教程,20056602,18641,Adobe Photoshop,19550573
Photoshop CC,19889580,2484,Adobe Photoshop,19550573
Adobe Photoshop CS5,19617190,2600,Adobe Photoshop,19550573
Inkscape,19608256,101,矢量图,19574013
Inkscape,19608256,101,平面设计软件,19736938
CorelDRAW,19566589,5680,矢量图,19574013
CorelDRAW,19566589,5680,平面设计软件,19736938
冰蛙（游戏设计师）,20076737,48,游戏设计师,19561656
席德·梅尔,19963072,210,游戏设计师,19561656
汽车造型设计,19969639,4489,汽车设计,19593808
汽车零部件设计,20007657,568,汽车设计,19593808
汽车设计师,19673445,24825,汽车设计,19593808
汽车外观设计,19902225,603,汽车设计,19593808
汽车外观设计,19902225,603,汽车造型设计,19969639
中国汽车设计,19609422,177,汽车设计,19593808
车身设计,19593813,823,汽车设计,19593808
汽车内饰设计,20008217,685,汽车设计,19593808
汽车内饰设计,20008217,685,汽车造型设计,19969639
飞行控制,19758371,281,飞行器设计,19560521
乔纳森?艾弗 (Jonathan Ive),19552922,3612,英国人,19585952
乔纳森?艾弗 (Jonathan Ive),19552922,3612,工业设计师,19614241
乔纳森?艾弗 (Jonathan Ive),19552922,3612,Apple Industrial Design Team,19824518
乔纳森?艾弗 (Jonathan Ive),19552922,3612,苹果公司高管,19615015
John Galliano,20029505,110,服装设计师,19693493
汤姆·福特 (Tom Ford),20041889,842,服装设计师,19693493
汤姆·福特 (Tom Ford),20041889,842,导演,19558591
亚历山大·麦昆（Alexander McQueen）,20036186,220,英国人,19585952
亚历山大·麦昆（Alexander McQueen）,20036186,220,服装设计师,19693493
竖排,19553688,867,排版,19553684
排版设计,19905559,602,排版,19553684
铅字排版,19781049,116,排版,19553684
中文排版,19585402,4847,排版,19553684
网格系统,20014772,300,国际主义平面设计风格,19607097
网格系统,20014772,300,排版,19553684
LaTeX 排版与设计,19773080,1534,LaTeX,19568710
LaTeX 排版与设计,19773080,1534,排版,19553684
两端对齐 (Justification),19877415,82,排版,19553684
排版技巧,20012927,290,排版,19553684
中文字体设计,19551960,16054,中文字体,19551034
中文字体设计,19551960,16054,字体设计,19551036
日文字体设计,19551964,927,字体设计,19551036
字体设计师,19611440,873,字体,19551016
字体设计师,19611440,873,字体设计,19551036
英文字体设计,19552934,2652,字体设计,19551036
Type Foundry,19586674,98,字体设计,19551036
Dalton Maag,19751941,13,字体设计,19551036
字号,19889933,13,字体排印,19556487
淘宝海报设计,19998594,207,海报设计,19710098
淘宝海报设计,19998594,207,淘宝网,19552414
Robert Brunner,20003163,72,Ammunition,20003147
Weico,19561748,1121,eico design,19556009
David Kelley,19803294,191,IDEO,19557180
Jawbone,19637772,629,fuseproject,19771474
设计调研,19962390,91,用户调研,19871022
FUI (Fictional User Interfaces),19864412,507,电影特效,19636757
FUI (Fictional User Interfaces),19864412,507,软件界面设计,19597224
FUI (Fictional User Interfaces),19864412,507,用户界面,19555729
动画公司,19554193,1076,动画产业,19555826
作画（动画制作）,19791455,1350,动画制作,19554182
gal改动画,20062313,24,动画制作,19554182
中国原创动画,19606599,81,原创动画,20063457
中国原创动画,19606599,81,原创,19574677
鸭子侦探,20082405,32,动画片,19550651
黏土动画,19565542,337,动画片,19550651
脚本家,20026961,15,动画片,19550651
三维动画制作,19747232,778,三维,19650262
三维动画制作,19747232,778,三维动画,20063500
昆虫总动员（动画电影）,20008388,37,欧美动画,19634951
昆虫总动员（动画电影）,20008388,37,法国电影,19579055
鼹鼠的故事,20035454,58,欧美动画,19634951
她与她的猫（动画短片）,20022754,60,新海诚,19658573
她与她的猫（动画短片）,20022754,60,动画短片,19577975
优酷广告,19649332,124,优酷,19552155
侣行（on the road）,20070025,2150,优酷,19552155
优酷盒子,20000031,9,优酷,19552155
优酷盒子直播,20000041,6,优酷,19552155
搜库,19676878,71,优酷,19552155
优酷TV,20019175,12,智能电视,19556761
优酷TV,20019175,12,优酷,19552155
王微（人物）,19637986,295,土豆网,19552158
我们15个,20019314,625,真人秀,19584282
我们15个,20019314,625,腾讯视频,19569623
动漫之家,19916818,151,动漫视频网站,19916821
酷米网,19916831,48,动漫视频网站,19916821
爱漫画网,19916835,100,动漫视频网站,19916821
漫漫看网,19916840,65,动漫视频网站,19916821
贝瓦网,19916847,54,动漫视频网站,19916821
淘米网,19587077,359,中国互联网公司,19621304
淘米网,19587077,359,动漫视频网站,19916821
2017 快乐男声,20085382,67,快乐男声,19843078
2017 快乐男声,20085382,67,芒果 TV,19704039
妈妈是超人,20052312,339,芒果 TV,19704039
2016 超级女声,20052314,21,超级女声,19620711
2016 超级女声,20052314,21,芒果 TV,19704039
阡陌视频社区,20025241,7,弹幕视频网站,19594520
UP主,20022557,797,弹幕视频网站,19594520
弹幕,19890642,1709,弹幕视频网站,19594520
弹幕视频,19850010,106,弹幕视频网站,19594520
哔哩哔哩,19628957,1288100,弹幕视频网站,19594520
NICONICO视频,19692781,1917,弹幕视频网站,19594520
AcFun,19576383,14179,弹幕视频网站,19594520
锐派游戏网,19916869,45,游戏视频网站,19916862
PLU 游戏网,19916871,68,游戏视频网站,19916862
太平洋游戏网,19747615,55,游戏视频网站,19916862
YouTube Red,20007921,82,YouTube,19550532
央视网,19718326,112,CNTV,19793562
乐视手机,20012577,3163,国产手机厂商,19568267
乐视手机,20012577,3163,Android 手机,19556388
乐视手机,20012577,3163,乐视控股,20065424
乐视手机,20012577,3163,乐视网信息技术（北京）股份有限公司,19593229
乐视超级电视,19857520,2783,乐视控股,20065424
乐视超级电视,19857520,2783,智能电视机,20005059
乐视超级电视,19857520,2783,乐视网信息技术（北京）股份有限公司,19593229
乐视盒子,19793119,492,智能机顶盒,19841294
乐视盒子,19793119,492,乐视网信息技术（北京）股份有限公司,19593229
乐视视频,19969362,61,乐视网信息技术（北京）股份有限公司,19593229
乐视EUI,20027980,240,乐视手机,20012577
乐视EUI,20027980,240,Android 第三方 ROM,19688480
乐视EUI,20027980,240,乐视网信息技术（北京）股份有限公司,19593229
乐视路由器,20006919,31,乐视网信息技术（北京）股份有限公司,19593229
乐视超级手机,20016452,177,乐视网信息技术（北京）股份有限公司,19593229
乐视音乐,20016368,22,乐视网信息技术（北京）股份有限公司,19593229
历史剧,19866554,1937,影视剧,19573461
古装剧,19670331,781,影视剧,19573461
极光字幕组,20012932,30,字幕组,19584538
射手影音,19557359,61,字幕组,19584538
ACI中文字幕组,19799624,77,字幕组,19584538
柚子木（字幕组）,20035704,105,字幕组,19584538
人人影视,19648394,1109,字幕组,19584538
爱美刻,20048104,53,婚礼视频,19844062
爱美刻,20048104,53,视频制作,19592553
爱美刻,20048104,53,视频剪辑软件,19787186
配音,19566655,10185,电视节目录制,19776406
配音,19566655,10185,影视后期,19913964
AE 特效,19636230,3381,电影特效,19636757
AE 特效,19636230,3381,影视后期,19913964
AE 特效,19636230,3381,Adobe After Effects,19615708
Adobe After Effects,19615708,31848,后期特效,19598784
Adobe After Effects,19615708,31848,电影特效,19636757
Adobe After Effects,19615708,31848,Adobe Creative Cloud,19839885
Autodesk Maya,19601585,8050,三维设计软件,19637473
Autodesk Maya,19601585,8050,电影特效,19636757
Autodesk Maya,19601585,8050,Autodesk,19559062
全屏光效,19835018,161,视觉特效,19589593
王大锤,19942503,240,万万没想到（网络剧）,19889111
瓶邪（情侣档）,20033783,471,盗墓笔记（电视剧）,20019240
瓶邪（情侣档）,20033783,471,盗墓笔记（小说）,19613158
瓶邪（情侣档）,20033783,471,情侣档（CP）,20059356
乔斯·韦顿（Joss Whedon）,19839318,30,导演,19558591
乔斯·韦顿（Joss Whedon）,19839318,30,编剧,19564099
廖一梅,19834032,268,编剧,19564099
海岩,19661975,159,中国当代文学作家,19946931
海岩,19661975,159,编剧,19564099
于正（人物）,19818034,260,编剧,19564099
微电影剧本,19889289,727,剧本创作,19752648
纸牌屋第五季,20083103,531,纸牌屋（House of Cards）,19811373
纸牌屋第二季,19945679,791,纸牌屋（House of Cards）,19811373
纸牌屋第三季,20014642,1037,纸牌屋（House of Cards）,19811373
《吃吃的爱》,20083058,31,中国电影,19588633
谁的青春不迷茫,20046928,718,中国电影,19588633
中国电影发展史,19847325,105,中国电影,19588633
活着（电影）,19760228,1027,中国电影,19588633
城南旧事（电影）,20003139,250,中国电影,19588633
十二公民（电影）,20017938,1844,中国电影,19588633
一个勺子,20028163,301,中国电影,19588633
大红灯笼高高挂（电影）,19594094,415,中国电影,19588633
蓝宇（电影）,19810160,1289,中国电影,19588633
恶棍天使,20034960,131,中国电影,19588633
老炮儿（电影）,20034963,5898,管虎,20038611
老炮儿（电影）,20034963,5898,中国电影,19588633
阳光灿烂的日子（电影）,19890389,1555,姜文导演作品,20015903
阳光灿烂的日子（电影）,19890389,1555,中国电影,19588633
黄金时代（电影）,20009369,195,中国电影,19588633
心花路放（电影）,20009374,653,宁浩,19572084
心花路放（电影）,20009374,653,中国电影,19588633
亲爱的（电影）,20009376,433,中国电影,19588633
路边野餐（电影）,20049012,1214,中国电影,19588633
Hello，树先生,20008914,605,中国电影,19588633
解救吾先生,20026668,1588,中国电影,19588633
中国电影市场,19611620,1131,电影市场,19611607
中国电影市场,19611620,1131,中国电影,19588633
金陵十三钗（电影）,19667574,831,中国电影,19588633
金陵十三钗（电影）,19667574,831,张艺谋,19667424
边境风云（电影）,19745031,142,中国电影,19588633
北京遇上西雅图（电影）,19825018,632,中国电影,19588633
烈日灼心（电影）,20023167,3236,中国电影,19588633
不成问题的问题（电影）,20067323,60,中国电影,19588633
王朝的女人·杨贵妃,20022406,34,古装电影,19870040
王朝的女人·杨贵妃,20022406,34,中国电影,19588633
泰囧（电影）,19793952,260,中国电影,19588633
泰囧（电影）,19793952,260,徐峥,19793458
中国电影艺术研究中心,19791851,343,中国电影,19588633
毒战（电影）,19828941,166,中国电影,19588633
人在囧途（电影）,19820441,27,中国电影,19588633
101 次求婚（电影）,19838130,59,中国电影,19588633
中国电影审查委员会,20005602,160,中国电影,19588633
《无极》（陈凯歌导演电影）,19804187,392,「未归类」话题,19776751
《无极》（陈凯歌导演电影）,19804187,392,古装电影,19870040
《无极》（陈凯歌导演电影）,19804187,392,中国电影,19588633
万万没想到：西游篇（电影）,20028350,708,中国电影,19588633
万万没想到：西游篇（电影）,20028350,708,万合天宜,19909840
煎饼侠（电影）,20020311,823,屌丝男士（网络剧）,19809923
煎饼侠（电影）,20020311,823,中国电影,19588633
我的青春期（电影）,20039486,63,中国电影,19588633
搜索（中国电影）,19728985,113,中国电影,19588633
大灌篮,20026820,28,中国电影,19588633
大灌篮,20026820,28,周杰伦（人物）,19579244
老男孩（筷子兄弟电影）,19667712,146,中国电影,19588633
智取威虎山（电影）,20010352,479,中国电影,19588633
等郎妹,20024069,1,中国电影,19588633
被偷走的那五年（电影）,20017335,60,中国电影,19588633
舌尖上的新年,20032175,86,春节,19554421
舌尖上的新年,20032175,86,中国电影,19588633
归来（电影）,19962118,597,中国电影,19588633
倚天屠龙记（电影）,20001863,47,中国电影,19588633
一步之遥（电影）,19872050,2474,姜文导演作品,20015903
一步之遥（电影）,19872050,2474,中国电影,19588633
战狼,20017363,136,中国电影,19588633
天将雄师（电影）,20014274,79,中国电影,19588633
我是路人甲,20022431,377,中国电影,19588633
钢的琴（电影）,19630955,681,中国电影,19588633
罗曼蒂克消亡史（电影）,20063677,6002,中国电影,19588633
译制片,19632215,69,中国电影,19588633
盲井（电影）,20021998,406,中国电影,19588633
盲山,20021999,743,中国电影,19588633
电影卫星频道节目制作中心,19979521,64,中国电影,19588633
湄公河行动（电影）,20062180,8452,中国电影,19588633
嫁给大山的女人,20021199,76,中国电影,19588633
开罗宣言（电影）,20022042,51,中国电影,19588633
美人鱼（电影）,20039040,900,周星驰（人物）,19585860
美人鱼（电影）,20039040,900,中国电影,19588633
满城尽带黄金甲（电影）,19667877,140,古装电影,19870040
满城尽带黄金甲（电影）,19667877,140,中国电影,19588633
我是证人,20030191,72,中国电影,19588633
全民目击,19886174,94,中国电影,19588633
白鹿原（电影）,19753010,528,中国电影,19588633
我的战争（电影）,20060008,41,中国电影,19588633
无人区（2013 年电影）,19916686,1129,中国电影,19588633
无人区（2013 年电影）,19916686,1129,2013 年电影,19843113
道士下山（电影）,20019793,580,中国电影,19588633
狄仁杰之神都龙王,19890813,10,古装电影,19870040
狄仁杰之神都龙王,19890813,10,中国电影,19588633
摆渡人（电影）,20063811,1222,中国电影,19588633
独自等待（电影）,19833041,627,中国电影,19588633
白日焰火（电影）,19946019,1018,中国电影,19588633
鬼子来了（电影）,19730568,1623,姜文导演作品,20015903
鬼子来了（电影）,19730568,1623,中国电影,19588633
小时代（系列电影）,19860013,1254,中国电影,19588633
小时代（系列电影）,19860013,1254,郭敬明（人物）,19569621
坏蛋必须死,20027105,34,中国电影,19588633
滚蛋吧！肿瘤君,20020640,1172,中国电影,19588633
唐人街探案（电影）,20035455,2344,中国电影,19588633
微微一笑很倾城（电影）,20057769,266,中国电影,19588633
国产电影保护月,20022182,109,中国电影,19588633
百鸟朝凤,20048026,1151,中国电影,19588633
百鸟朝凤,20048026,1151,吴天明,19954609
太阳照常升起（电影）,19636961,1135,姜文导演作品,20015903
太阳照常升起（电影）,19636961,1135,中国电影,19588633
中国大陆电影,19557670,349,中国电影,19588633
麻烦家族,20080975,41,中国电影,19588633
麻烦家族,20080975,41,黄磊（演员）,20021400
让子弹飞（电影）,19553139,5646,姜文导演作品,20015903
让子弹飞（电影）,19553139,5646,中国电影,19588633
山河故人（电影）,20029513,2185,中国电影,19588633
山河故人（电影）,20029513,2185,贾樟柯（导演）,19614141
寻龙诀（电影）,20034051,3723,中国电影,19588633
寻龙诀（电影）,20034051,3723,鬼吹灯（系列作品）,19613101
天浴（电影）,20031033,393,中国电影,19588633
《英雄之战》,19964843,1,中国电影,19588633
